called,args,parent,file
check_for_opt_number_arg,2,flatten_common,/home/runner/work/vim/vim/src/list.c
ga_grow,2,list_join_inner,/home/runner/work/vim/vim/src/list.c
ga_grow,2,str_foldcase,/home/runner/work/vim/vim/src/charset.c
memmove,3,str_foldcase,/home/runner/work/vim/vim/src/charset.c
ga_concat,2,list_join_inner,/home/runner/work/vim/vim/src/list.c
strlen,1,list_join_inner,/home/runner/work/vim/vim/src/list.c
strlen,1,str_foldcase,/home/runner/work/vim/vim/src/charset.c
tv_get_number_chk,2,item_compare2,/home/runner/work/vim/vim/src/list.c
tv_get_number_chk,2,list_remove,/home/runner/work/vim/vim/src/list.c
tv_get_number_chk,2,flatten_common,/home/runner/work/vim/vim/src/list.c
rettv_list_alloc,1,rettv_list_alloc_id,/home/runner/work/vim/vim/src/list.c
rettv_list_alloc,1,list_remove,/home/runner/work/vim/vim/src/list.c
vim_free,1,item_compare,/home/runner/work/vim/vim/src/list.c
vim_free,1,list_free_item,/home/runner/work/vim/vim/src/list.c
vim_free,1,list_free_list,/home/runner/work/vim/vim/src/list.c
vim_free,1,linetabsize_no_outer,/home/runner/work/vim/vim/src/charset.c
memset,3,init_static_list,/home/runner/work/vim/vim/src/list.c
memset,3,item_compare2,/home/runner/work/vim/vim/src/list.c
emsg,1,write_list,/home/runner/work/vim/vim/src/list.c
emsg,1,list_remove,/home/runner/work/vim/vim/src/list.c
emsg,1,flatten_common,/home/runner/work/vim/vim/src/list.c
emsg,1,do_exmap,/home/runner/work/vim/vim/src/map.c
dcgettext,3,write_list,/home/runner/work/vim/vim/src/list.c
dcgettext,3,list_remove,/home/runner/work/vim/vim/src/list.c
dcgettext,3,flatten_common,/home/runner/work/vim/vim/src/list.c
dcgettext,3,do_exmap,/home/runner/work/vim/vim/src/map.c
dcgettext,3,did_set_langmap,/home/runner/work/vim/vim/src/map.c
alloc_clear,1,list_alloc_with_items,/home/runner/work/vim/vim/src/list.c
alloc_does_fail,1,rettv_list_alloc_id,/home/runner/work/vim/vim/src/list.c
alloc_does_fail,1,list_alloc_id,/home/runner/work/vim/vim/src/list.c
ga_init2,3,str_foldcase,/home/runner/work/vim/vim/src/charset.c
ga_clear,1,did_set_langmap,/home/runner/work/vim/vim/src/map.c
semsg,2,list_remove,/home/runner/work/vim/vim/src/list.c
semsg,2,flatten_common,/home/runner/work/vim/vim/src/list.c
strcasecmp,2,item_compare,/home/runner/work/vim/vim/src/list.c
__builtin_constant_p,1,vim_toupper,/home/runner/work/vim/vim/src/charset.c
__builtin_constant_p,1,str_foldcase,/home/runner/work/vim/vim/src/charset.c
strcoll,2,item_compare,/home/runner/work/vim/vim/src/list.c
strcmp,2,item_compare,/home/runner/work/vim/vim/src/list.c
skipwhite,1,vim_isblankline,/home/runner/work/vim/vim/src/charset.c
skipwhite,1,getwhitecols,/home/runner/work/vim/vim/src/charset.c
strtod,2,item_compare,/home/runner/work/vim/vim/src/list.c
vim_snprintf,4,did_set_langmap,/home/runner/work/vim/vim/src/map.c
check_for_list_arg,2,flatten_common,/home/runner/work/vim/vim/src/list.c
ml_get_buf,3,linetabsize_no_outer,/home/runner/work/vim/vim/src/charset.c
ml_get_buf,3,linetabsize,/home/runner/work/vim/vim/src/charset.c
win_linetabsize,4,linetabsize,/home/runner/work/vim/vim/src/charset.c
vim_strnsave,2,list_join_inner,/home/runner/work/vim/vim/src/list.c
range_list_materialize,1,write_list,/home/runner/work/vim/vim/src/list.c
range_list_materialize,1,vimlist_remove,/home/runner/work/vim/vim/src/list.c
range_list_materialize,1,list_insert,/home/runner/work/vim/vim/src/list.c
range_list_materialize,1,list_idx_of_item,/home/runner/work/vim/vim/src/list.c
range_list_materialize,1,list_equal,/home/runner/work/vim/vim/src/list.c
range_list_materialize,1,list_join_inner,/home/runner/work/vim/vim/src/list.c
range_list_materialize,1,list_flatten,/home/runner/work/vim/vim/src/list.c
copy_tv,2,list_insert_tv,/home/runner/work/vim/vim/src/list.c
clear_tv,1,listitem_free,/home/runner/work/vim/vim/src/list.c
clear_tv,1,item_compare2,/home/runner/work/vim/vim/src/list.c
clear_tv,1,list_flatten,/home/runner/work/vim/vim/src/list.c
clear_tv,1,list_free_contents,/home/runner/work/vim/vim/src/list.c
value_check_lock,3,list_remove,/home/runner/work/vim/vim/src/list.c
value_check_lock,3,flatten_common,/home/runner/work/vim/vim/src/list.c
tv_get_string,1,write_list,/home/runner/work/vim/vim/src/list.c
vim_isxdigit,1,skiphex,/home/runner/work/vim/vim/src/charset.c
list_alloc,0,list_slice,/home/runner/work/vim/vim/src/list.c
list_alloc,0,list_alloc_id,/home/runner/work/vim/vim/src/list.c
sprintf,3,did_set_langmap,/home/runner/work/vim/vim/src/map.c
line_breakcheck,0,list_join_inner,/home/runner/work/vim/vim/src/list.c
getdigits,1,parse_isopt,/home/runner/work/vim/vim/src/charset.c
ptr2cells,1,win_nolbr_chartabsize,/home/runner/work/vim/vim/src/charset.c
ptr2cells,1,win_chartabsize,/home/runner/work/vim/vim/src/charset.c
__ctype_toupper_loc,0,vim_toupper,/home/runner/work/vim/vim/src/charset.c
toupper,1,vim_toupper,/home/runner/work/vim/vim/src/charset.c
utf_ptr2char,1,str_foldcase,/home/runner/work/vim/vim/src/charset.c
utf_char2bytes,2,str_foldcase,/home/runner/work/vim/vim/src/charset.c
utf_ptr2len,1,str_foldcase,/home/runner/work/vim/vim/src/charset.c
__ctype_tolower_loc,0,str_foldcase,/home/runner/work/vim/vim/src/charset.c
tolower,1,str_foldcase,/home/runner/work/vim/vim/src/charset.c
skip_to_option_part,1,parse_isopt,/home/runner/work/vim/vim/src/charset.c
buf_init_chartab,2,init_chartab,/home/runner/work/vim/vim/src/charset.c
transchar,1,did_set_langmap,/home/runner/work/vim/vim/src/map.c
listitem_alloc,0,list_insert_tv,/home/runner/work/vim/vim/src/list.c
listitem_alloc,0,list_remove,/home/runner/work/vim/vim/src/list.c
listitem_alloc,0,list_append_tv_move,/home/runner/work/vim/vim/src/list.c
list_append,2,list_insert,/home/runner/work/vim/vim/src/list.c
list_append,2,list_remove,/home/runner/work/vim/vim/src/list.c
list_append,2,list_append_tv_move,/home/runner/work/vim/vim/src/list.c
list_append_tv,2,list_slice,/home/runner/work/vim/vim/src/list.c
init_tv,1,list_remove,/home/runner/work/vim/vim/src/list.c
check_typval_arg_type,4,list_insert_tv,/home/runner/work/vim/vim/src/list.c
get_copyID,0,flatten_common,/home/runner/work/vim/vim/src/list.c
tv_equal,3,list_equal,/home/runner/work/vim/vim/src/list.c
echo_string_core,7,list_join_inner,/home/runner/work/vim/vim/src/list.c
free_type,1,flatten_common,/home/runner/work/vim/vim/src/list.c
free_type,1,list_free_list,/home/runner/work/vim/vim/src/list.c
do_map,4,do_exmap,/home/runner/work/vim/vim/src/map.c
win_col_off,1,in_win_border,/home/runner/work/vim/vim/src/charset.c
init_chartabsize_arg,6,linetabsize_no_outer,/home/runner/work/vim/vim/src/charset.c
init_chartabsize_arg,6,linetabsize_col,/home/runner/work/vim/vim/src/charset.c
win_lbr_chartabsize,2,win_linetabsize_cts,/home/runner/work/vim/vim/src/charset.c
clear_chartabsize_arg,1,linetabsize_no_outer,/home/runner/work/vim/vim/src/charset.c
clear_chartabsize_arg,1,linetabsize_col,/home/runner/work/vim/vim/src/charset.c
win_col_off2,1,in_win_border,/home/runner/work/vim/vim/src/charset.c
utf_char2len,1,str_foldcase,/home/runner/work/vim/vim/src/charset.c
mb_ptr2char_adv,1,parse_isopt,/home/runner/work/vim/vim/src/charset.c
transchar_nonprint,3,transchar_byte_buf,/home/runner/work/vim/vim/src/charset.c
tabstop_padding,3,win_nolbr_chartabsize,/home/runner/work/vim/vim/src/charset.c
tabstop_padding,3,win_chartabsize,/home/runner/work/vim/vim/src/charset.c
transchar_buf,2,transchar_byte_buf,/home/runner/work/vim/vim/src/charset.c
lbr_chartabsize_adv,1,linetabsize_col,/home/runner/work/vim/vim/src/charset.c
list_copy,4,flatten_common,/home/runner/work/vim/vim/src/list.c
list_len,1,list_equal,/home/runner/work/vim/vim/src/list.c
list_find,2,list_slice,/home/runner/work/vim/vim/src/list.c
list_find,2,list_find_index,/home/runner/work/vim/vim/src/list.c
list_find,2,list_remove,/home/runner/work/vim/vim/src/list.c
vim_isupper,1,vim_isalpha,/home/runner/work/vim/vim/src/charset.c
vim_isupper,1,parse_isopt,/home/runner/work/vim/vim/src/charset.c
tv2string,4,item_compare,/home/runner/work/vim/vim/src/list.c
list_extend,3,list_flatten,/home/runner/work/vim/vim/src/list.c
call_func,6,item_compare2,/home/runner/work/vim/vim/src/list.c
vim_islower,1,vim_isalpha,/home/runner/work/vim/vim/src/charset.c
vim_islower,1,parse_isopt,/home/runner/work/vim/vim/src/charset.c
list_free,1,list_slice,/home/runner/work/vim/vim/src/list.c
fast_breakcheck,0,list_flatten,/home/runner/work/vim/vim/src/list.c
vim_isfilec,1,vim_is_fname_char,/home/runner/work/vim/vim/src/charset.c
putc,2,write_list,/home/runner/work/vim/vim/src/list.c
vimlist_remove,3,list_remove,/home/runner/work/vim/vim/src/list.c
vimlist_remove,3,list_flatten,/home/runner/work/vim/vim/src/list.c
list_insert,3,list_insert_tv,/home/runner/work/vim/vim/src/list.c
utf_tolower,1,str_foldcase,/home/runner/work/vim/vim/src/charset.c
utf_toupper,1,vim_toupper,/home/runner/work/vim/vim/src/charset.c
utf_class_buf,2,vim_iswordc_buf,/home/runner/work/vim/vim/src/charset.c
dbcs_class,2,vim_iswordc_buf,/home/runner/work/vim/vim/src/charset.c
tv_get_float,1,item_compare,/home/runner/work/vim/vim/src/list.c
tv_to_number,1,item_compare,/home/runner/work/vim/vim/src/list.c
list_fix_watch,2,vimlist_remove,/home/runner/work/vim/vim/src/list.c
vim_isbdigit,1,skipbin,/home/runner/work/vim/vim/src/charset.c
towupper,1,vim_toupper,/home/runner/work/vim/vim/src/charset.c
list_free_item,2,listitem_free,/home/runner/work/vim/vim/src/list.c
list_free_item,2,list_remove,/home/runner/work/vim/vim/src/list.c
list_free_item,2,list_flatten,/home/runner/work/vim/vim/src/list.c
list_free_item,2,list_free_contents,/home/runner/work/vim/vim/src/list.c
in_win_border,2,win_nolbr_chartabsize,/home/runner/work/vim/vim/src/charset.c
list_flatten,4,flatten_common,/home/runner/work/vim/vim/src/list.c
list_flatten,4,list_flatten,/home/runner/work/vim/vim/src/list.c
vim_iswordc_buf,2,vim_iswordp_buf,/home/runner/work/vim/vim/src/charset.c
win_linetabsize_cts,2,linetabsize_no_outer,/home/runner/work/vim/vim/src/charset.c
list_free_contents,1,list_free_nonref,/home/runner/work/vim/vim/src/list.c
list_free_list,1,list_free_items,/home/runner/work/vim/vim/src/list.c
parse_isopt,3,check_isopt,/home/runner/work/vim/vim/src/charset.c
list_init,1,list_alloc_with_items,/home/runner/work/vim/vim/src/list.c
get_map_mode,2,do_exmap,/home/runner/work/vim/vim/src/map.c
langmap_init,0,did_set_langmap,/home/runner/work/vim/vim/src/map.c
langmap_set_entry,2,did_set_langmap,/home/runner/work/vim/vim/src/map.c
in_vim9script,0,f_mapset,/home/runner/work/vim/vim/src/map.c
in_vim9script,0,f_mapcheck,/home/runner/work/vim/vim/src/map.c
in_vim9script,0,f_maparg,/home/runner/work/vim/vim/src/map.c
in_vim9script,0,f_maplist,/home/runner/work/vim/vim/src/map.c
in_vim9script,0,f_hasmapto,/home/runner/work/vim/vim/src/map.c
in_vim9script,0,f_getmarklist,/home/runner/work/vim/vim/src/mark.c
in_vim9script,0,f_matchdelete,/home/runner/work/vim/vim/src/match.c
in_vim9script,0,f_matcharg,/home/runner/work/vim/vim/src/match.c
in_vim9script,0,f_matchaddpos,/home/runner/work/vim/vim/src/match.c
in_vim9script,0,f_matchadd,/home/runner/work/vim/vim/src/match.c
in_vim9script,0,f_setmatches,/home/runner/work/vim/vim/src/match.c
in_vim9script,0,f_getmatches,/home/runner/work/vim/vim/src/match.c
in_vim9script,0,f_clearmatches,/home/runner/work/vim/vim/src/match.c
check_for_opt_number_arg,2,f_matchdelete,/home/runner/work/vim/vim/src/match.c
check_for_opt_number_arg,2,f_matchaddpos,/home/runner/work/vim/vim/src/match.c
check_for_opt_number_arg,2,f_matchadd,/home/runner/work/vim/vim/src/match.c
check_for_opt_number_arg,2,f_setmatches,/home/runner/work/vim/vim/src/match.c
check_for_opt_number_arg,2,f_getmatches,/home/runner/work/vim/vim/src/match.c
check_for_opt_number_arg,2,f_clearmatches,/home/runner/work/vim/vim/src/match.c
ga_append,2,translate_mapping,/home/runner/work/vim/vim/src/map.c
ga_append,2,map_mode_to_chars,/home/runner/work/vim/vim/src/map.c
ga_grow,2,langmap_set_entry,/home/runner/work/vim/vim/src/map.c
ga_grow,2,ExpandMappings,/home/runner/work/vim/vim/src/map.c
memmove,3,langmap_set_entry,/home/runner/work/vim/vim/src/map.c
memmove,3,check_abbr,/home/runner/work/vim/vim/src/map.c
memmove,3,mark_forget_file,/home/runner/work/vim/vim/src/mark.c
ga_concat,2,translate_mapping,/home/runner/work/vim/vim/src/map.c
tv_get_number,1,f_matchdelete,/home/runner/work/vim/vim/src/match.c
tv_get_number,1,f_matcharg,/home/runner/work/vim/vim/src/match.c
find_win_by_nr_or_id,1,matchadd_dict_arg,/home/runner/work/vim/vim/src/match.c
strlen,1,f_mapset,/home/runner/work/vim/vim/src/map.c
strlen,1,check_map,/home/runner/work/vim/vim/src/map.c
strlen,1,vim_strsave_escape_csi,/home/runner/work/vim/vim/src/map.c
strlen,1,check_abbr,/home/runner/work/vim/vim/src/map.c
strlen,1,do_map,/home/runner/work/vim/vim/src/map.c
strlen,1,map_add,/home/runner/work/vim/vim/src/map.c
strlen,1,match_add,/home/runner/work/vim/vim/src/match.c
tv_get_number_chk,2,f_matchaddpos,/home/runner/work/vim/vim/src/match.c
tv_get_number_chk,2,f_matchadd,/home/runner/work/vim/vim/src/match.c
tv_get_number_chk,2,match_add,/home/runner/work/vim/vim/src/match.c
vim_strsave,1,add_map,/home/runner/work/vim/vim/src/map.c
vim_strsave,1,f_mapset,/home/runner/work/vim/vim/src/map.c
vim_strsave,1,get_maparg,/home/runner/work/vim/vim/src/map.c
vim_strsave,1,eval_map_expr,/home/runner/work/vim/vim/src/map.c
vim_strsave,1,check_abbr,/home/runner/work/vim/vim/src/map.c
vim_strsave,1,ExpandMappings,/home/runner/work/vim/vim/src/map.c
vim_strsave,1,do_map,/home/runner/work/vim/vim/src/map.c
vim_strsave,1,map_add,/home/runner/work/vim/vim/src/map.c
vim_strsave,1,ex_jumps,/home/runner/work/vim/vim/src/mark.c
vim_strsave,1,copy_jumplist,/home/runner/work/vim/vim/src/mark.c
vim_strsave,1,mark_line,/home/runner/work/vim/vim/src/mark.c
vim_strsave,1,match_add,/home/runner/work/vim/vim/src/match.c
rettv_list_alloc,1,f_maplist,/home/runner/work/vim/vim/src/map.c
rettv_list_alloc,1,f_getmarklist,/home/runner/work/vim/vim/src/mark.c
rettv_list_alloc,1,f_matcharg,/home/runner/work/vim/vim/src/match.c
rettv_list_alloc,1,f_getmatches,/home/runner/work/vim/vim/src/match.c
list_append_string,3,f_matcharg,/home/runner/work/vim/vim/src/match.c
vim_free,1,add_map,/home/runner/work/vim/vim/src/map.c
vim_free,1,f_mapset,/home/runner/work/vim/vim/src/map.c
vim_free,1,f_maplist,/home/runner/work/vim/vim/src/map.c
vim_free,1,get_maparg,/home/runner/work/vim/vim/src/map.c
vim_free,1,mapblock2dict,/home/runner/work/vim/vim/src/map.c
vim_free,1,eval_map_expr,/home/runner/work/vim/vim/src/map.c
vim_free,1,check_abbr,/home/runner/work/vim/vim/src/map.c
vim_free,1,ExpandMappings,/home/runner/work/vim/vim/src/map.c
vim_free,1,map_to_exists,/home/runner/work/vim/vim/src/map.c
vim_free,1,do_map,/home/runner/work/vim/vim/src/map.c
vim_free,1,map_add,/home/runner/work/vim/vim/src/map.c
vim_free,1,ex_changes,/home/runner/work/vim/vim/src/mark.c
vim_free,1,ex_delmarks,/home/runner/work/vim/vim/src/mark.c
vim_free,1,ex_jumps,/home/runner/work/vim/vim/src/mark.c
vim_free,1,ex_marks,/home/runner/work/vim/vim/src/mark.c
vim_free,1,free_jumplist,/home/runner/work/vim/vim/src/mark.c
vim_free,1,cleanup_jumplist,/home/runner/work/vim/vim/src/mark.c
vim_free,1,fmarks_check_names,/home/runner/work/vim/vim/src/mark.c
vim_free,1,setpcmark,/home/runner/work/vim/vim/src/mark.c
vim_free,1,mark_forget_file,/home/runner/work/vim/vim/src/mark.c
vim_free,1,setmark_pos,/home/runner/work/vim/vim/src/mark.c
vim_free,1,get_global_marks,/home/runner/work/vim/vim/src/mark.c
vim_free,1,show_one_mark,/home/runner/work/vim/vim/src/mark.c
vim_free,1,fmarks_check_one,/home/runner/work/vim/vim/src/mark.c
vim_free,1,ex_match,/home/runner/work/vim/vim/src/match.c
vim_free,1,f_setmatches,/home/runner/work/vim/vim/src/match.c
vim_free,1,clear_matches,/home/runner/work/vim/vim/src/match.c
vim_free,1,match_delete,/home/runner/work/vim/vim/src/match.c
vim_free,1,match_add,/home/runner/work/vim/vim/src/match.c
alloc,1,f_mapset,/home/runner/work/vim/vim/src/map.c
alloc,1,vim_strsave_escape_csi,/home/runner/work/vim/vim/src/map.c
strcpy,2,f_mapset,/home/runner/work/vim/vim/src/map.c
memset,3,validate_maphash,/home/runner/work/vim/vim/src/map.c
emsg,1,f_mapset,/home/runner/work/vim/vim/src/map.c
emsg,1,map_clear,/home/runner/work/vim/vim/src/map.c
emsg,1,ex_delmarks,/home/runner/work/vim/vim/src/mark.c
emsg,1,check_mark,/home/runner/work/vim/vim/src/mark.c
emsg,1,show_one_mark,/home/runner/work/vim/vim/src/mark.c
emsg,1,ex_match,/home/runner/work/vim/vim/src/match.c
emsg,1,f_setmatches,/home/runner/work/vim/vim/src/match.c
emsg,1,matchadd_dict_arg,/home/runner/work/vim/vim/src/match.c
emsg,1,match_add,/home/runner/work/vim/vim/src/match.c
dcgettext,3,f_mapset,/home/runner/work/vim/vim/src/map.c
dcgettext,3,map_clear,/home/runner/work/vim/vim/src/map.c
dcgettext,3,do_map,/home/runner/work/vim/vim/src/map.c
dcgettext,3,ex_changes,/home/runner/work/vim/vim/src/mark.c
dcgettext,3,ex_delmarks,/home/runner/work/vim/vim/src/mark.c
dcgettext,3,ex_jumps,/home/runner/work/vim/vim/src/mark.c
dcgettext,3,check_mark,/home/runner/work/vim/vim/src/mark.c
dcgettext,3,show_one_mark,/home/runner/work/vim/vim/src/mark.c
dcgettext,3,ex_match,/home/runner/work/vim/vim/src/match.c
dcgettext,3,f_matchaddpos,/home/runner/work/vim/vim/src/match.c
dcgettext,3,f_matchadd,/home/runner/work/vim/vim/src/match.c
dcgettext,3,f_setmatches,/home/runner/work/vim/vim/src/match.c
dcgettext,3,matchadd_dict_arg,/home/runner/work/vim/vim/src/match.c
dcgettext,3,match_delete,/home/runner/work/vim/vim/src/match.c
dcgettext,3,match_add,/home/runner/work/vim/vim/src/match.c
setpcmark,0,movemark,/home/runner/work/vim/vim/src/mark.c
setpcmark,0,setmark_pos,/home/runner/work/vim/vim/src/mark.c
alloc_clear,1,map_add,/home/runner/work/vim/vim/src/map.c
alloc_clear,1,match_add,/home/runner/work/vim/vim/src/match.c
ga_init2,3,langmap_init,/home/runner/work/vim/vim/src/map.c
ga_init2,3,ExpandMappings,/home/runner/work/vim/vim/src/map.c
ga_init2,3,map_mode_to_chars,/home/runner/work/vim/vim/src/map.c
ga_init,1,translate_mapping,/home/runner/work/vim/vim/src/map.c
ml_get,1,mark_line,/home/runner/work/vim/vim/src/mark.c
ga_clear,1,translate_mapping,/home/runner/work/vim/vim/src/map.c
semsg,2,f_mapset,/home/runner/work/vim/vim/src/map.c
semsg,2,do_map,/home/runner/work/vim/vim/src/map.c
semsg,2,ex_delmarks,/home/runner/work/vim/vim/src/mark.c
semsg,2,show_one_mark,/home/runner/work/vim/vim/src/mark.c
semsg,2,ex_match,/home/runner/work/vim/vim/src/match.c
semsg,2,f_matchaddpos,/home/runner/work/vim/vim/src/match.c
semsg,2,f_matchadd,/home/runner/work/vim/vim/src/match.c
semsg,2,match_delete,/home/runner/work/vim/vim/src/match.c
semsg,2,match_add,/home/runner/work/vim/vim/src/match.c
ui_breakcheck,0,ex_changes,/home/runner/work/vim/vim/src/mark.c
ui_breakcheck,0,ex_jumps,/home/runner/work/vim/vim/src/mark.c
iemsg,1,makemap,/home/runner/work/vim/vim/src/map.c
buflist_findnr,1,movemark,/home/runner/work/vim/vim/src/mark.c
buflist_findnr,1,setmark_pos,/home/runner/work/vim/vim/src/mark.c
strncasecmp,3,ex_match,/home/runner/work/vim/vim/src/match.c
strcasecmp,2,f_mapset,/home/runner/work/vim/vim/src/map.c
strcasecmp,2,do_map,/home/runner/work/vim/vim/src/map.c
vim_fnamecmp,2,fmarks_check_one,/home/runner/work/vim/vim/src/mark.c
strstr,2,map_to_exists_mode,/home/runner/work/vim/vim/src/map.c
strncmp,3,check_map,/home/runner/work/vim/vim/src/map.c
strncmp,3,check_abbr,/home/runner/work/vim/vim/src/map.c
strncmp,3,set_context_in_map_cmd,/home/runner/work/vim/vim/src/map.c
strncmp,3,do_map,/home/runner/work/vim/vim/src/map.c
strcmp,2,ExpandMappings,/home/runner/work/vim/vim/src/map.c
strcmp,2,map_clear,/home/runner/work/vim/vim/src/map.c
vim_regcomp,2,match_add,/home/runner/work/vim/vim/src/match.c
vim_regexec,3,ExpandMappings,/home/runner/work/vim/vim/src/map.c
vim_regfree,1,clear_matches,/home/runner/work/vim/vim/src/match.c
vim_regfree,1,next_search_hl,/home/runner/work/vim/vim/src/match.c
vim_regfree,1,match_delete,/home/runner/work/vim/vim/src/match.c
vim_regfree,1,match_add,/home/runner/work/vim/vim/src/match.c
vim_isspace,1,check_abbr,/home/runner/work/vim/vim/src/map.c
skipwhite,1,set_context_in_map_cmd,/home/runner/work/vim/vim/src/map.c
skipwhite,1,do_map,/home/runner/work/vim/vim/src/map.c
skipwhite,1,mark_line,/home/runner/work/vim/vim/src/mark.c
skipwhite,1,ex_match,/home/runner/work/vim/vim/src/match.c
check_for_opt_dict_arg,2,f_matchaddpos,/home/runner/work/vim/vim/src/match.c
check_for_opt_dict_arg,2,f_matchadd,/home/runner/work/vim/vim/src/match.c
eval_to_string,3,eval_map_expr,/home/runner/work/vim/vim/src/map.c
dict_has_key,2,f_setmatches,/home/runner/work/vim/vim/src/match.c
dict_has_key,2,matchadd_dict_arg,/home/runner/work/vim/vim/src/match.c
dict_get_string,3,f_mapset,/home/runner/work/vim/vim/src/map.c
dict_get_string,3,f_setmatches,/home/runner/work/vim/vim/src/match.c
dict_get_string,3,matchadd_dict_arg,/home/runner/work/vim/vim/src/match.c
dict_alloc,0,f_maplist,/home/runner/work/vim/vim/src/map.c
dict_alloc,0,add_mark,/home/runner/work/vim/vim/src/mark.c
dict_alloc,0,f_getmatches,/home/runner/work/vim/vim/src/match.c
list_append_dict,2,f_maplist,/home/runner/work/vim/vim/src/map.c
list_append_dict,2,add_mark,/home/runner/work/vim/vim/src/mark.c
list_append_dict,2,f_getmatches,/home/runner/work/vim/vim/src/match.c
dict_add_string,3,mapblock2dict,/home/runner/work/vim/vim/src/map.c
dict_add_string,3,add_mark,/home/runner/work/vim/vim/src/mark.c
dict_add_string,3,f_getmatches,/home/runner/work/vim/vim/src/match.c
dict_add_number,3,mapblock2dict,/home/runner/work/vim/vim/src/map.c
dict_add_number,3,f_getmatches,/home/runner/work/vim/vim/src/match.c
check_for_list_arg,2,f_matchaddpos,/home/runner/work/vim/vim/src/match.c
check_for_list_arg,2,f_setmatches,/home/runner/work/vim/vim/src/match.c
ml_get_buf,3,update_search_hl,/home/runner/work/vim/vim/src/match.c
ml_get_buf,3,prepare_search_hl_line,/home/runner/work/vim/vim/src/match.c
ml_get_buf,3,next_search_hl,/home/runner/work/vim/vim/src/match.c
vim_strnsave,2,mark_line,/home/runner/work/vim/vim/src/mark.c
vim_strnsave,2,ex_match,/home/runner/work/vim/vim/src/match.c
dict_find,3,f_setmatches,/home/runner/work/vim/vim/src/match.c
dict_find,3,matchadd_dict_arg,/home/runner/work/vim/vim/src/match.c
dict_get_bool,3,f_mapset,/home/runner/work/vim/vim/src/map.c
range_list_materialize,1,match_add,/home/runner/work/vim/vim/src/match.c
list_append_number,2,add_mark,/home/runner/work/vim/vim/src/mark.c
list_append_number,2,f_getmatches,/home/runner/work/vim/vim/src/match.c
vim_strchr,2,translate_mapping,/home/runner/work/vim/vim/src/map.c
vim_strchr,2,mode_str2flags,/home/runner/work/vim/vim/src/map.c
vim_strchr,2,do_map,/home/runner/work/vim/vim/src/map.c
vim_strchr,2,show_one_mark,/home/runner/work/vim/vim/src/mark.c
vim_strchr,2,next_search_hl,/home/runner/work/vim/vim/src/match.c
check_for_number_arg,2,f_matchdelete,/home/runner/work/vim/vim/src/match.c
check_for_number_arg,2,f_matcharg,/home/runner/work/vim/vim/src/match.c
tv_get_string,1,get_maparg,/home/runner/work/vim/vim/src/map.c
tv_get_string,1,f_hasmapto,/home/runner/work/vim/vim/src/map.c
list_alloc,0,add_mark,/home/runner/work/vim/vim/src/mark.c
list_alloc,0,f_setmatches,/home/runner/work/vim/vim/src/match.c
list_alloc,0,f_getmatches,/home/runner/work/vim/vim/src/match.c
msg_puts,1,ex_changes,/home/runner/work/vim/vim/src/mark.c
msg_puts,1,ex_jumps,/home/runner/work/vim/vim/src/mark.c
sprintf,3,f_setmatches,/home/runner/work/vim/vim/src/match.c
sprintf,3,f_getmatches,/home/runner/work/vim/vim/src/match.c
sprintf,5,show_one_mark,/home/runner/work/vim/vim/src/mark.c
sprintf,6,ex_changes,/home/runner/work/vim/vim/src/mark.c
sprintf,6,ex_jumps,/home/runner/work/vim/vim/src/mark.c
buflist_new,4,fname2fnum,/home/runner/work/vim/vim/src/mark.c
estack_push,3,check_map_keycodes,/home/runner/work/vim/vim/src/map.c
estack_pop,0,check_map_keycodes,/home/runner/work/vim/vim/src/map.c
vim_strncpy,3,fname2fnum,/home/runner/work/vim/vim/src/mark.c
ptr2cells,1,mark_line,/home/runner/work/vim/vim/src/mark.c
msg_puts_title,1,ex_changes,/home/runner/work/vim/vim/src/mark.c
msg_puts_title,1,ex_jumps,/home/runner/work/vim/vim/src/mark.c
msg_puts_title,1,show_one_mark,/home/runner/work/vim/vim/src/mark.c
msg_start,0,do_map,/home/runner/work/vim/vim/src/map.c
syn_namen2id,2,match_add,/home/runner/work/vim/vim/src/match.c
msg,1,do_map,/home/runner/work/vim/vim/src/map.c
msg,1,show_one_mark,/home/runner/work/vim/vim/src/mark.c
out_flush,0,ex_changes,/home/runner/work/vim/vim/src/mark.c
out_flush,0,ex_jumps,/home/runner/work/vim/vim/src/mark.c
out_flush,0,show_one_mark,/home/runner/work/vim/vim/src/mark.c
msg_putchar,1,ex_changes,/home/runner/work/vim/vim/src/mark.c
msg_putchar,1,ex_jumps,/home/runner/work/vim/vim/src/mark.c
msg_putchar,1,show_one_mark,/home/runner/work/vim/vim/src/mark.c
msg_outtrans,1,ex_changes,/home/runner/work/vim/vim/src/mark.c
msg_outtrans,1,ex_jumps,/home/runner/work/vim/vim/src/mark.c
msg_outtrans,1,show_one_mark,/home/runner/work/vim/vim/src/mark.c
utf_ptr2len,1,vim_strsave_escape_csi,/home/runner/work/vim/vim/src/map.c
redraw_win_later,2,clear_matches,/home/runner/work/vim/vim/src/match.c
redraw_win_later,2,match_delete,/home/runner/work/vim/vim/src/match.c
redraw_win_later,2,match_add,/home/runner/work/vim/vim/src/match.c
hasFoldingWin,6,prepare_search_hl,/home/runner/work/vim/vim/src/match.c
dict_get_number,2,f_mapset,/home/runner/work/vim/vim/src/map.c
